filename,center_x_mm,center_y_mm,semi_axes_a_mm,semi_axes_b_mm,angle_rad
291_HC.png,144.465156868759,70.39933466467163,41.64736013311416,34.37850617874583,1.794600794796049
292_HC.png,100.07424654557173,77.99631313921401,55.54477247934751,42.659837946132086,1.4790126103541879
293_HC.png,90.75825992560573,67.08699663623604,51.737420376897795,37.11814256752724,1.5561036670609294
294_HC.png,39.07474630230087,34.069996175722004,32.85273930090833,25.321102931755522,1.5585198199599037
295_HC.png,49.92406693440532,36.42309018124733,32.06322624525795,24.894608188592343,1.5794659814075405
296_HC.png,42.634528686129855,32.05303532371886,33.30011438252983,24.30528221478193,1.5590770864180028
297_HC.png,68.16579281624223,55.58353274359825,32.060099686060596,25.372818401265963,1.7035402597493512
298_HC.png,39.38746019857748,29.070960945927894,29.91414647724973,24.36118946733561,1.5119280830050765
299_HC.png,82.06285409715987,61.977265571351076,54.134689299138856,40.6469956194498,1.5597287619367453
300_HC.png,53.096871326601374,36.771929393969835,32.57510728325506,26.44762643697364,1.5686014825825076
301_HC.png,62.29723370203265,44.80152545150365,33.60639231391798,25.796011489862718,1.481824508991148
302_HC.png,76.78466514904481,48.05274299093634,47.7499020091519,37.977153070241876,1.318716811184264
303_HC.png,60.302573460767334,37.71950207471399,33.201125313274645,24.68245339810271,1.6798908566372295
304_HC.png,86.58529694705896,61.63372561027759,57.95350592975197,48.00741308191254,1.598065498460654
305_HC.png,17.60628219847697,12.659980086882623,11.94214588332336,9.445430986988825,2.9378275240403484
306_HC.png,46.50742542101516,33.46421105373437,31.708121714057402,24.70706844253226,1.5479496004353248
307_HC.png,57.75834120116237,40.47065841116278,31.584139042884853,24.927812775130718,1.589666687330871
308_HC.png,90.23774659673923,64.83106009975494,54.38169458032176,47.42234782459469,1.6815975434218067
309_HC.png,48.919853883739485,28.725762045624403,18.439457996197067,15.943181511222832,1.6121633411651517
310_HC.png,25.919270083770442,17.253284449877015,12.094377076901191,10.951341751850283,2.8896487594576725
311_HC.png,40.232375319369,31.09992851814149,32.31790844046236,25.931599737696033,1.540550939452921
312_HC.png,110.74673976539977,63.57117517603016,56.68746273175403,48.10929203008604,1.4808038525033749
313_HC.png,36.318135096747504,28.7564216851066,14.983445468484055,12.877330522957278,1.943690411573083
314_HC.png,58.00230889494517,35.74647488641502,30.812035366258318,24.788837462266887,1.5602018725043978
315_HC.png,79.07973249826465,58.081321609854164,34.94000251257929,27.2777637802912,1.5544153560878737
316_HC.png,75.80840495509587,50.7346108655418,52.06912365289223,38.26718836049046,1.5524689848051894
317_HC.png,24.374297146222744,19.33075993613649,14.44056501031157,12.535658819494936,0.7490830324570186
318_HC.png,84.23770950610536,66.47828320692147,40.45619833784636,32.21766463802469,1.4609254854948055
319_HC.png,65.36903533503498,53.81423962360952,23.73092418244248,18.888463819497606,1.5064227963996648
320_HC.png,28.55309331429136,16.22288774402179,13.022426059276755,10.191687793330617,1.6554198683288184
321_HC.png,49.75404439821513,35.88222556313578,30.481670666021618,25.65405135072908,1.7649659371339743
322_HC.png,46.05793042387296,26.178958784752563,32.5378985681045,23.667332598527352,1.5636983366995627
323_HC.png,56.52661147340513,39.243523224799894,34.270852383166925,24.802372403108404,1.5741569697744675
324_HC.png,32.03618529084285,23.761964435345323,28.100221961693858,19.95955276126628,1.6121954322562873
325_HC.png,52.3704712547575,37.86239713992224,31.573322378769348,25.13288607333157,1.5461710083013154
326_HC.png,93.31974869193702,59.50891440109231,46.86585160581524,40.18832365799461,1.3599765001625888
327_HC.png,52.36960366709945,51.38386961796909,34.44768555931787,27.815743117647894,1.5419088852927525
328_HC.png,52.9570529850303,32.75500903561371,34.577368315636456,27.185641649117414,1.577494176936446
329_HC.png,41.712352901137194,28.689096599149398,35.83514373469892,26.608011397750527,1.5119922651873474
330_HC.png,52.96169527722723,29.297900778989764,35.4196555447541,27.941836431097528,1.791070242138931
331_HC.png,25.231143283361757,18.6731799232769,15.020553064343503,11.643896786437931,1.9049090603051855
332_HC.png,43.274569679036446,31.31375120714847,32.006154842944696,25.211838672608582,1.6288813349081244
333_HC.png,70.48915321493807,63.08700225054859,35.73059729179634,29.30466078162823,1.6552483607546171
334_HC.png,33.562884444624956,32.99098335187314,32.0466034369602,23.031508820618175,1.663051555906604
